date,realized_variance,variance_EWMA(lambda=0.94),"variance_GARCH(1,1)","variance_EGARCH(1,1)","variance_GJR-GARCH(1,1)"
2024-11-29,0.008347206618326851,0.3188145054285576,0.33156999484372945,0.40033489222359314,0.33134635471194296
2024-12-02,0.09553060707965677,0.30018646749994377,0.3018087731183765,0.35039513493835167,0.3017528717809295
2024-12-03,0.26052261943393107,0.28790711587472656,0.2847364724688526,0.3355641987168048,0.28423429472820116
2024-12-04,0.03548819283180332,0.2862640460882788,0.28447554886310333,0.3462209783223156,0.2852971060113176
2024-12-05,0.043998438763668136,0.27121749489289027,0.2620527301080221,0.31554913539090734,0.2630259768026035
2024-12-06,0.17710169045608615,0.2575843515251369,0.243582332036681,0.2931323300933924,0.24428978676141627
2024-12-09,0.007818810492241068,0.2527553918609939,0.24093008785256248,0.29744525932173643,0.24060686623846764
2024-12-10,0.05812361101255118,0.2380591969788687,0.2206836231256156,0.26424913243652165,0.22042846306850955
2024-12-11,0.07671438218467949,0.22726306182088965,0.20692731083689236,0.24966186633119905,0.20700238663837778
2024-12-12,0.11912278872304183,0.21823014104271704,0.19638164239550093,0.24051623578425482,0.19683073144438512
2024-12-13,0.0007596853116945134,0.21228369990353652,0.1910727677511378,0.23956833488337653,0.19204702906579213
2024-12-16,0.1332792586431525,0.199592259028026,0.17493454255544902,0.2068954730166603,0.1758668228175064
2024-12-17,0.19604099044895246,0.1956134790049336,0.17319944697786369,0.21098144860432735,0.17466338597091016
2024-12-18,0.03264149096149718,0.1956391296915747,0.1796598328451211,0.22406015683286767,0.1798721670971466
2024-12-19,1.8668875762120078,0.18585927136777006,0.168341596305951,0.20965634586921617,0.16839313608694798
2024-12-20,1.042379137932409,0.2867209696584244,0.34122755240509206,0.34575951684999673,0.35023839150277286
2024-12-23,1.2268767235781908,0.33206045975486354,0.41772869395571555,0.4303702181794097,0.41982405958699137
2024-12-24,0.12969541335819132,0.3857494355842632,0.5008515774576878,0.528949835806541,0.5087114421153116
2024-12-25,2.351623939629963,0.3703861942506989,0.4656759732927038,0.498498656286905,0.473503944690027
2024-12-26,33.75124197119415,0.4892604589734549,0.6635018792009003,0.6777742880161672,0.656887757818585
2024-12-27,51.35983405569593,2.4849793497066983,4.037623830582559,2.631150175619986,3.8333300387105966
2024-12-30,0.004619984297304042,5.417470632066054,8.8303457257987,5.768936349051843,8.900924017318841
2024-12-31,0.3280834639214394,5.092699593199929,7.937744197357277,4.764709407996844,8.00527844574484
2025-01-02,0.8042055179356846,4.806822625443219,7.169626053717351,4.15047181403574,7.232101685228779
2025-01-03,0.032872269678505164,4.566665598992767,6.524824280814859,3.7636961676217044,6.588092231155481
2025-01-06,0.018971918775175158,4.2946379992339105,5.869376234213576,3.1718585959290504,5.929090036277495
2025-01-07,3.4338094202140845e-06,4.038098034406387,5.278968575799682,2.6703743645084135,5.335261320456409
2025-01-08,0.01751740643077183,3.7958123583705685,4.746288092972802,2.21593742176722,4.799339665208458
2025-01-09,0.03417930535017458,3.5691146612541806,4.2697365368704725,1.879985967582491,4.319521408823417
2025-01-10,0.09284792139444935,3.3570185398999404,3.8426084161100427,1.610452733958494,3.889463113640306
2025-01-13,0.0363817262371551,3.1611683027896107,3.4645534426906424,1.4147801189837421,3.5088357923838207
2025-01-14,0.027909373000094502,2.973681108196463,3.1193783049024417,1.2232606587152075,3.1609179169761847
2025-01-15,0.023126855270698476,2.7969348040846804,2.6678107877922215,0.8200109008789527,2.6875133563330786
2025-01-16,0.06234351111560305,2.6305063271558415,2.3650470938555697,0.6867930661636302,2.3830632179493447
2025-01-17,0.0023897837166046796,2.476416558193427,2.1017007124601337,0.598698082091729,2.118262131155502
2025-01-20,0.00010789692453974199,2.3279749517248174,1.862433647940838,0.49080185870297727,1.8775059645692593
2025-01-21,0.5607058388699012,2.188302928436801,1.6507937231575303,0.4019896220727368,1.6644972659752724
2025-01-22,0.2774881385485378,2.090647103062787,1.5305188334109414,0.4566282173026424,1.5410968384335826
2025-01-23,0.3622846661018126,1.981857565191932,1.388215098403285,0.45712583583134403,1.3986109657330414
2025-01-24,0.00013693146431489577,1.8846831912465247,1.2750192351639296,0.4776236860319088,1.2832789462050436
2025-01-27,0.16602428742973332,1.771610415659592,1.1315042982535506,0.3916963535044201,1.1390590720590508
2025-01-28,0.0033123996803449606,1.6752752479658004,1.0248408039492822,0.3846363784831129,1.0311887240727293
2025-01-29,2.9346028631408445,1.574957477068673,0.9108182050155307,0.32391353354954555,0.9166188927312778
2025-01-30,4.936458529203221,1.6565362002330035,1.1540063570220955,0.6130161240039083,1.1495147251635844
2025-01-31,0.05041332645738292,1.8533315399712167,1.5914688565897022,1.06443225196248,1.6018040664666031
2025-02-03,0.16778592465498574,1.7451564471603866,1.4165073397024026,0.8983531625677686,1.4260814984165884
2025-02-04,0.017011571248050084,1.6505142158100625,1.27499111654511,0.8065615286180998,1.2841716373005705
2025-02-05,0.016421959564134624,1.5525040571363415,1.1337279319209637,0.67624996349408,1.1420408330509773
2025-02-06,3.764431667900856e-05,1.460339131282009,1.0087720884344884,0.5711879522879415,1.0162897890756863
2025-02-07,0.031388022232449006,1.3727210420640892,0.8961068066861351,0.46516003471535927,0.9029492871290722
2025-02-10,0.005679510668068966,1.2922410608741906,0.7996917380975134,0.4043868086147968,0.8059810295877243
2025-02-11,0.008901033377489053,1.2150473678618232,0.7120963672905796,0.34252844812798194,0.7177895758081009
2025-02-12,0.0065287811250490544,1.142678587792763,0.6346155111427407,0.29185048431251936,0.639795458536927
2025-02-13,0.03754937251321039,1.0745095993927,0.5658777533190932,0.2487324012298519,0.5705823741878577
2025-02-14,0.916305931795504,1.0122919857799306,0.5084307533597696,0.2269119655597191,0.5127752335691816
2025-02-17,0.08066789253569882,1.006532822540865,0.5623763228541696,0.3288683135714369,0.5632492774594573
2025-02-18,0.08420812060644516,0.9509809267405549,0.5115092428949567,0.31075316531697367,0.5121127627486869
2025-02-19,0.3555093427993952,0.8989745583725083,0.46554084235886245,0.29243120327381306,0.4663700208067222
2025-02-20,0.03240735884827552,0.8663666454381215,0.4556121621748214,0.3225620184547643,0.45737945312058587
2025-02-21,0.3864378702018257,0.8163290882427308,0.4103894098745604,0.28704088332751515,0.4121000831383997
2025-02-24,0.04093346770694907,0.7905356151602765,0.41343461081047367,0.3270451247408465,0.41372636985538264
2025-02-25,6.375576070936182e-05,0.7455594863130768,0.3740368315945685,0.29385870328943664,0.37445557717417743
2025-02-26,0.04533853627542079,0.7008297424799347,0.3349457544313555,0.2419167620220628,0.3353761980833558
2025-02-27,0.10679435984371065,0.6615002701076638,0.3051345515418609,0.22349083343100504,0.30567064405314837
2025-02-28,1.2809755598608463,0.6282179154918266,0.2856272405089106,0.22178976722913907,0.28641376524674433
2025-03-03,0.03674001312508365,0.6673833741539678,0.4025662110281776,0.3499057482549188,0.4068808231020091
2025-03-04,0.1844230724592031,0.6295447724922347,0.36491034664097494,0.3148592760692276,0.368669722049248
2025-03-05,0.19345472957001725,0.6028374704902528,0.34933104301177276,0.32090734846085633,0.3520988457428008
2025-03-06,0.45490878819610575,0.5782745060350387,0.336631225445399,0.32791214739448354,0.33848879030311096
2025-03-07,0.10658004502810496,0.5708725629647028,0.3562995267806499,0.37412299790986636,0.35647700885796646
2025-03-10,0.032724837958083466,0.543015011888507,0.3308349202869866,0.35192842349356107,0.33131462082841723
2025-03-11,0.03707259582766565,0.5123976014526815,0.3010051525793075,0.3149670554646127,0.30137167531036785
2025-03-12,0.4502249995491175,0.4838781011151806,0.27422134181288105,0.2824132002649065,0.2746724448505192
2025-03-13,0.6142977921622496,0.4818589150212168,0.29727857666821084,0.3255419544465428,0.29893666702089955
2025-03-14,0.08085733299218788,0.4898052476496788,0.3402620795100751,0.392125955010367,0.33972284982257445
2025-03-17,0.14345773001394532,0.46526837277022937,0.3151748410100231,0.3646720385930873,0.3144818792742647
2025-03-18,0.08986620263312751,0.4459597342048523,0.298627173177418,0.3520204905778967,0.2984286960303281
2025-03-19,0.7723582505677337,0.42459412231054877,0.2779778049545193,0.329022191925452,0.278067811905349
2025-03-20,1.2581025198906584,0.44545997000597987,0.3374444033514213,0.40665462081662446,0.3396940980434318
2025-03-21,0.3594440775147724,0.49421852299906066,0.451257754490408,0.5416584058942454,0.4491011875890779
2025-03-24,0.3017966403977847,0.4861320562700034,0.44343358610232286,0.5453950192120514,0.4425687163187572
2025-03-25,0.1178283836617235,0.4750719313176703,0.4299550173224801,0.5386614560484217,0.4300696010262263
2025-03-26,0.07415320391810293,0.4536373184583135,0.39721222600254685,0.493822789411586,0.3976823934071046
2025-03-27,0.0023155634338147242,0.43086827158590085,0.36337597357611273,0.4438333108145603,0.36403615569167613
2025-03-28,0.1683986299103957,0.40515510909677566,0.32568369460339824,0.36712075064608996,0.32632641814423846
2025-03-31,0.007242302378146682,0.3909497203455929,0.3127481176683726,0.3637325012630029,0.3128051668435091
2025-04-01,0.214813085703833,0.3679272752675461,0.28140727518697073,0.3078409236401828,0.28151516915243996
