date,log_return_pct,high_vol_probability_filtered,high_vol_probability_smoothed
2017-09-04,0.07504127622140748,0.015370695921314324,0.0030669646453520363
2017-09-05,0.1648928570287027,0.016408154784509344,0.003342743889720167
2017-09-06,-0.14989135685055296,0.016777090982726568,0.003699800127691324
2017-09-07,0.04499100255855521,0.015444106875656609,0.0048355731059223205
2017-09-08,-0.37554498095363376,0.025895454931506516,0.011326303402166216
2017-09-11,-0.6947094314678325,0.10357574274056261,0.02243840070418169
2017-09-12,-0.1592538159353184,0.043078762791322674,0.00819469005894841
2017-09-13,0.2425713742487664,0.027116107787431593,0.0050587729029087265
2017-09-14,0.25708898848273565,0.0225944081552743,0.004190624140251158
2017-09-15,0.15092064440215502,0.018160060991792397,0.0034177128437617573
2017-09-18,-0.07543185090264679,0.01615202921921694,0.0031255005750497455
2017-09-19,0.12066366471565519,0.015920646763353315,0.0031003642866938644
2017-09-20,-0.09048409605441514,0.015721680010953754,0.003092932196336778
2017-09-21,0.12816165198034699,0.015905770930910612,0.0031215530080144997
2017-09-22,0.0,0.015153958154980385,0.003142817227473178
2017-09-25,0.24831646756305606,0.018449476986288068,0.003865003824315315
2017-09-26,0.09765258991976711,0.01626144175611851,0.004224829179753479
2017-09-27,0.41957055631767726,0.028222572941998866,0.007792824042807652
2017-09-28,0.43270732988058386,0.03522682119711609,0.010366862725411416
2017-09-29,0.5567736442445124,0.05939901665731438,0.013428374778394227
2017-10-02,-0.31883762597590043,0.03932014646203699,0.009268123090993622
2017-10-03,0.4889623017944828,0.04881342503161695,0.00944778104803165
2017-10-04,0.03694535823603719,0.023829447481875255,0.005658908135648984
2017-10-05,-0.488781244159489,0.04243571380301369,0.00845543900678062
2017-10-06,-0.14115376958280906,0.023978115552507027,0.0048552609445704385
2017-10-09,0.3413985800700405,0.025797478297410803,0.004827206704247785
2017-10-10,0.09627134449626197,0.01819943106792742,0.003390608140174298
2017-10-11,0.0,0.015743656457851276,0.003007876820663143
2017-10-12,0.0,0.015112339626961496,0.0029468568881652916
2017-10-13,-0.08886256508927477,0.015488275559313952,0.0030328152872556805
2017-10-16,-0.04446091218109278,0.015204239696698308,0.0030087067593796636
2017-10-17,-0.11865916550974091,0.015903405069180077,0.0031527088486794155
2017-10-18,0.1408920925661554,0.016143004823925673,0.0031665709447574013
2017-10-19,0.1110905502139462,0.015799246132177584,0.003140142263060253
2017-10-20,-0.14814817524430285,0.01657193247513554,0.0033347256167531943
2017-10-23,0.19254986323790088,0.017331428198736416,0.00343492545701608
2017-10-24,0.14047542142210503,0.01652686881344994,0.0033777057605098165
2017-10-25,-0.07390983337193331,0.015706157857891537,0.0038301193363674078
2017-10-26,0.3469022189438529,0.022935227500849482,0.006469816125925436
2017-10-27,0.5217722658753454,0.044048383787174725,0.010141685958544162
2017-10-30,-0.4039519282399575,0.04181862251712175,0.00793693321009241
2017-10-31,-0.10308520167709159,0.02294448522330629,0.00425858851594874
2017-11-01,-0.14744915676454143,0.018571744881588727,0.0035380955827475666
2017-11-02,-0.007378168004233673,0.01585090906193111,0.0032408715312979173
2017-11-03,-0.07381163606445566,0.015527229350868386,0.003894232940518552
2017-11-06,-0.4662703189073324,0.03443528905932175,0.006934294466958552
2017-11-07,0.022252716777645697,0.0199697221574526,0.003915448637436245
2017-11-08,0.22965524780452967,0.01935342050280462,0.003715090709896434
2017-11-09,-0.08143021510775231,0.016531603446615403,0.0032581245271614662
2017-11-10,0.17758051281515638,0.016988031604009475,0.0033669342158782244
2017-11-13,-0.11095086015578635,0.016274185695015257,0.0034117860462822506
2017-11-14,0.30297455283800123,0.0209209881339537,0.0040957759260032405
2017-11-15,-0.059044949682041936,0.016726984620305738,0.003372063124902736
2017-11-17,-0.22912904070755968,0.018940810766666597,0.0037033350496571285
2017-11-20,-0.04440826066615982,0.016100856959532395,0.0031412261557798
2017-11-21,0.12577222092240253,0.01597512673527785,0.0031164313206049916
2017-11-22,-0.044372135027692904,0.015329957928630712,0.0030972670665753636
2017-11-23,-0.20733069255882836,0.01783715392318655,0.0034930058551439977
2017-11-24,-0.01482579691374008,0.01567939021006505,0.003041602844649966
2017-11-27,0.06669878336720496,0.015273800622614395,0.002977191983633034
2017-11-28,0.09626421566073069,0.015408322553677222,0.0030155341936695616
2017-11-29,-0.08144830334382427,0.01548656379315444,0.0030676746181411657
2017-11-30,0.029625240921747814,0.015063763420530285,0.003175535409033483
2017-12-01,0.27361821470856557,0.019302405917722924,0.004074825997003152
2017-12-04,0.14021625115625838,0.017062455661371222,0.004384749692130504
2017-12-05,-0.4879140307015875,0.03810641610250291,0.007723286654526993
2017-12-06,0.14070428507153115,0.02228472058471208,0.004259781543746769
2017-12-07,0.15528527540846943,0.018157413521590983,0.0035792820968553432
2017-12-08,0.14028872238450274,0.01674994064743205,0.0037049581939030203
2017-12-11,-0.3399855455251809,0.024060283317742556,0.0051781492086068305
2017-12-12,0.33260683310715494,0.02529218038515319,0.004812059620046076
2017-12-13,-0.007379256912172849,0.01759006029137395,0.003338125234529002
2017-12-14,-0.08120778564478406,0.01606142216191967,0.00310828856264872
2017-12-15,0.10334392297923334,0.01568975131196137,0.0030469059412358574
2017-12-18,0.10323723356259894,0.01559011479411356,0.0030257153352357216
2017-12-19,0.08840430810028907,0.015417554994360733,0.0029876991841934026
2017-12-20,-0.03682563105509319,0.015143077983266005,0.0029467384900022085
2017-12-21,-0.014734050417111694,0.014985700849712034,0.002939966755607474
2017-12-22,-0.08107610541776632,0.015371049661419986,0.003031394588318366
2017-12-25,-0.08114189210735262,0.015473537324114071,0.0030832069386258856
2017-12-26,-0.1403094422114775,0.016334855230328175,0.0032358405802855013
2017-12-27,0.14768869912365623,0.016370995187673383,0.003168208719001601
2017-12-28,0.04426410990752143,0.015336430853349896,0.00297788364323091
2017-12-29,0.0,0.015007830865612647,0.0029845434467437454
2018-01-01,-0.11808119453202712,0.015841318129287903,0.00324569271776806
2018-01-02,0.059058026225621146,0.01526988227354048,0.0036297589717042738
2018-01-03,-0.399320208204272,0.02765746185955502,0.005978917787847173
2018-01-04,-0.2076843944839117,0.02162351452613699,0.00490890548438569
2018-01-05,-0.39430174212406127,0.030183136467620754,0.005904304986232224
2018-01-08,0.08941212129835084,0.01929174166027544,0.0036352814375025413
2018-01-09,0.0,0.016025056415885645,0.0031487386966202054
2018-01-10,0.02234054445751164,0.01518871582767125,0.0033735573571941277
2018-01-11,0.08187265538649911,0.015256583230494636,0.004958494536953264
2018-01-12,-0.3577554684026133,0.024583028831430164,0.012096072381241482
2018-01-15,-0.7344157710001911,0.12318636193049495,0.02635578902492225
2018-01-16,0.0751879734669453,0.04525692651071179,0.008091460461911242
2018-01-17,0.007515689004327505,0.022816712259596222,0.004155011906397113
2018-01-18,0.22520841287970314,0.020086162434263873,0.003709982574620218
2018-01-19,-0.014998125262461321,0.016260486919559763,0.003102320423031158
2018-01-22,-0.0675194143960016,0.015577021046413488,0.0030516770499952666
2018-01-23,0.12749842354154559,0.015857537920927277,0.003132087030429803
2018-01-24,-0.04498088388308193,0.015303178818741775,0.0032409443279837083
2018-01-25,-0.285349746822967,0.020643824711784265,0.004161748138590627
2018-01-26,0.007519645076299666,0.016368665365028026,0.0035261108813103453
2018-01-29,-0.0225606317933831,0.01532576914030363,0.0046180027721189456
2018-01-30,0.5325744876243614,0.040683959531018686,0.01047900074592491
2018-01-31,0.40316614263328154,0.037944682423234455,0.00992659988429722
2018-02-01,-0.2835399601431469,0.028572839402902325,0.011130208367804819
2018-02-02,0.022413986421310206,0.018436057712427054,0.021177001216594597
2018-02-05,0.18658810503526954,0.01773206453848811,0.07605228860577043
2018-02-06,1.1343958534589047,0.6441396862520371,0.3044804226357793
2018-02-07,-0.14755794325580293,0.2915918116674981,0.12859848680252575
2018-02-08,0.7136318680148969,0.415014944965536,0.09841828863105642
2018-02-09,-0.3157240406715272,0.207163753223515,0.032365705853224215
2018-02-12,0.08820935591067335,0.07208777261395583,0.009802754616756375
