date,usd_idr,us10y_yield,log_return_pct,us10y_change_bp,return_lag_1,abs_return_lag_1,return_lag_2,abs_return_lag_2,return_lag_5,abs_return_lag_5,return_lag_10,abs_return_lag_10,return_lag_20,abs_return_lag_20,rolling_vol_5,rolling_vol_20,us10y_change_bp_lag_1,direction_up,high_vol_probability_filtered,high_vol_probability_filtered_lag_1,high_vol_probability_smoothed
2024-02-13,15579.5,4.315999984741211,-0.1186753406864486,14.400005340576172,-0.3986134087154906,0.3986134087154906,0.08496296755409576,0.08496296755409576,-0.09987815348679609,0.09987815348679609,0.3823346602018515,0.3823346602018515,0.2756903979919822,0.2756903979919822,0.29963803513632087,0.30852032079585523,-1.4999866485595703,0,0.02040655394163588,0.031589557740132286,0.0122226888277507
2024-02-14,15661.5,4.267000198364258,0.5249523914695733,-4.8999786376953125,-0.1186753406864486,0.1186753406864486,-0.3986134087154906,0.3986134087154906,0.13674889631230705,0.13674889631230705,-0.27204015132229187,0.27204015132229187,0.5068824814437365,0.5068824814437365,0.2987335794226515,0.30460110768428794,14.400005340576172,1,0.042895702466907,0.02040655394163588,0.03484135706169681
2024-02-15,15553.099609375,4.239999771118164,-0.6945520862232175,-2.700042724609375,0.5249523914695733,0.5249523914695733,-0.1186753406864486,0.1186753406864486,-0.5481211938366071,0.5481211938366071,-0.10141345865051749,0.10141345865051749,-0.00640020480873385,0.00640020480873385,0.422703201177582,0.3061728725485789,-4.8999786376953125,0,0.12675841896418089,0.042895702466907,0.06530492756398888
2024-02-16,15672.0,4.295000076293945,0.7615730088334143,5.500030517578125,-0.6945520862232175,0.6945520862232175,0.5249523914695733,0.5249523914695733,0.08496296755409576,0.08496296755409576,-0.27305938541255453,0.27305938541255453,-0.06979131355829879,0.06979131355829879,0.4652176775071774,0.3445695406355265,-2.700042724609375,1,0.28423549865924225,0.12675841896418089,0.0646820497849937
2024-02-19,15628.599609375,4.295000076293945,-0.2773136552019936,0.0,0.7615730088334143,0.7615730088334143,-0.6945520862232175,0.6945520862232175,-0.3986134087154906,0.3986134087154906,0.0076316260706640405,0.0076316260706640405,-0.07752656736824555,0.07752656736824555,0.6143761044394618,0.3862240934332073,5.500030517578125,0,0.12768886299077448,0.28423549865924225,0.02086143743745743
2024-02-20,15634.0,4.275000095367432,0.034548570791899706,-1.9999980926513672,-0.2773136552019936,0.2773136552019936,0.7615730088334143,0.7615730088334143,-0.1186753406864486,0.1186753406864486,-0.09987815348679609,0.09987815348679609,0.34872781809666176,0.34872781809666176,0.5960863592683909,0.3913963861490261,0.0,1,0.04598992562932644,0.12768886299077448,0.006953178832772655
2024-02-21,15661.0,4.324999809265137,0.17255156861581797,4.999971389770508,0.034548570791899706,0.034548570791899706,-0.2773136552019936,0.2773136552019936,0.5249523914695733,0.5249523914695733,0.13674889631230705,0.13674889631230705,0.3793377303451954,0.3793377303451954,0.5898470672855968,0.38325694168924,-1.9999980926513672,1,0.025357790455008876,0.04598992562932644,0.004281537112083313
2024-02-22,15642.0,4.327000141143799,-0.12139413048771865,0.20003318786621094,0.17255156861581797,0.17255156861581797,0.034548570791899706,0.034548570791899706,-0.6945520862232175,0.6945520862232175,-0.5481211938366071,0.5481211938366071,-0.003181724176599829,0.003181724176599829,0.5408938252252908,0.37498974737039287,4.999971389770508,0,0.01873225983259655,0.025357790455008876,0.0038456464659962844
2024-02-23,15588.0,4.260000228881836,-0.34582167029568295,-6.699991226196289,-0.12139413048771865,0.12139413048771865,0.17255156861581797,0.17255156861581797,0.7615730088334143,0.7615730088334143,0.08496296755409576,0.08496296755409576,0.5932287997747042,0.5932287997747042,0.39925818424166654,0.37568797148206967,0.20003318786621094,0,0.025227366736478084,0.01873225983259655,0.0049638874644752865
2024-02-26,15586.099609375,4.298999786376953,-0.012192112369989,3.8999557495117188,-0.34582167029568295,0.34582167029568295,-0.12139413048771865,0.12139413048771865,-0.2773136552019936,0.2773136552019936,-0.3986134087154906,0.3986134087154906,-0.2558964084352622,0.2558964084352622,0.2147286773096274,0.35257287306069013,-6.699991226196289,0,0.017585234915234962,0.025227366736478084,0.0036963573013618096
2024-02-27,15638.5,4.315000057220459,0.33563562365539823,1.600027084350586,-0.012192112369989,0.012192112369989,-0.34582167029568295,0.34582167029568295,0.034548570791899706,0.034548570791899706,-0.1186753406864486,0.1186753406864486,0.3823346602018515,0.3823346602018515,0.19404584059835336,0.35001470860359385,3.8999557495117188,1,0.023024536301043043,0.017585234915234962,0.004559450002324139
2024-02-28,15653.0,4.27400016784668,0.09267693167690154,-4.09998893737793,0.33563562365539823,0.33563562365539823,-0.012192112369989,0.012192112369989,0.17255156861581797,0.17255156861581797,0.5249523914695733,0.5249523914695733,-0.27204015132229187,0.27204015132229187,0.26302921723832734,0.34706676050664054,1.600027084350586,1,0.017421455741067557,0.023024536301043043,0.0037689591597124626
